Time	A	Length	MV	Tension	
0.0526	1.214261	0.499848	-0.0836496	0.03656826	
0.0528	1.257618	0.4998384	-0.08360817	0.03772865	
0.053	1.257618	0.4998384	-0.08356686	0.03772865	
0.0532	1.257618	0.4998384	-0.08352567	0.03772865	
0.0534	1.257618	0.4998384	-0.0834846	0.03772865	
0.0536	1.257618	0.4998384	-0.08344365	0.03772865	
0.0538	1.301725	0.4998285	-0.08340281	0.03891728	
0.054	1.301725	0.4998285	-0.08336209	0.03891728	
0.0542	1.301725	0.4998285	-0.08332148	0.03891728	
0.0544	1.301725	0.4998285	-0.083281	0.03891728	
0.0546	1.301725	0.4998285	-0.08324062	0.03891728	
0.0548	1.346578	0.4998182	-0.08320036	0.04016734	
0.055	1.346578	0.4998182	-0.08316021	0.04016734	
0.0552	1.346578	0.4998182	-0.08312019	0.04016734	
0.0554	1.346578	0.4998182	-0.08308028	0.04016734	
0.0556	1.346578	0.4998182	-0.08304048	0.04016734	
0.0558	1.392168	0.4998077	-0.08300079	0.041467	
0.056	1.392168	0.4998077	-0.08296121	0.041467	
0.0562	1.392168	0.4998077	-0.08292175	0.041467	
0.0564	1.392168	0.4998077	-0.0828824	0.041467	
0.0566	1.392168	0.4998077	-0.08284316	0.041467	
0.0568	1.438485	0.4997967	-0.08280404	0.04280448	
0.057	1.438485	0.4997967	-0.08276503	0.04280448	
0.0572	1.438485	0.4997967	-0.08272613	0.04280448	
0.0574	1.438485	0.4997967	-0.08268733	0.04280448	
0.0576	1.438485	0.4997967	-0.08264866	0.04280448	
0.0578	1.485525	0.4997855	-0.08261009	0.04419784	
0.058	1.485525	0.4997855	-0.08257163	0.04419784	
0.0582	1.485525	0.4997855	-0.08253328	0.04419784	
0.0584	1.485525	0.4997855	-0.08249503	0.04419784	
0.0586	1.485525	0.4997855	-0.0824569	0.04419784	
0.0588	1.533273	0.4997738	-0.08241888	0.04563516	
0.059	1.533273	0.4997738	-0.08238097	0.04563516	
0.0592	1.533273	0.4997738	-0.08234316	0.04563516	
0.0594	1.533273	0.4997738	-0.08230546	0.04563516	
0.0596	1.533273	0.4997738	-0.08226787	0.04563516	
0.0598	1.581724	0.4997619	-0.08223039	0.04713437	
0.06	1.581724	0.4997619	-0.08219302	0.04713437	
0.0602	1.581724	0.4997619	-0.08215574	0.04713437	
0.0604	1.581724	0.4997619	-0.08211858	0.04713437	
0.0606	1.581724	0.4997619	-0.08208153	0.04713437	
0.0608	1.630867	0.4997495	-0.08204457	0.0486685	
0.061	1.630867	0.4997495	-0.08200773	0.0486685	
0.0612	1.630867	0.4997495	-0.08197098	0.0486685	
0.0614	1.630867	0.4997495	-0.08193435	0.0486685	
0.0616	1.630867	0.4997495	-0.08189782	0.0486685	
0.0618	1.680689	0.4997368	-0.08186139	0.05024048	
0.062	1.680689	0.4997368	-0.08182506	0.05024048	
0.0622	1.680689	0.4997368	-0.08178885	0.05024048	
0.0624	1.680689	0.4997368	-0.08175273	0.05024048	
0.0626	1.680689	0.4997368	-0.08171672	0.05024048	
0.0628	1.731183	0.4997237	-0.0816808	0.05185319	
0.063	1.731183	0.4997237	-0.081645	0.05185319	
0.0632	1.731183	0.4997237	-0.08160929	0.05185319	
0.0634	1.731183	0.4997237	-0.08157369	0.05185319	
0.0636	1.731183	0.4997237	-0.08153819	0.05185319	
0.0638	1.782336	0.4997102	-0.08150278	0.05350944	
0.064	1.782336	0.4997102	-0.08146748	0.05350944	
0.0642	1.782336	0.4997102	-0.08143228	0.05350944	
0.06439999	1.782336	0.4997102	-0.08139718	0.05350944	
0.0646	1.782336	0.4997102	-0.08136219	0.05350944	
0.0648	1.834136	0.4996963	-0.08132728	0.0551821	
0.065	1.834136	0.4996963	-0.08129249	0.0551821	
0.0652	1.834136	0.4996963	-0.08125778	0.0551821	
0.0654	1.834136	0.4996963	-0.08122318	0.0551821	
0.0656	1.834136	0.4996963	-0.08118868	0.0551821	
0.0658	1.886571	0.4996819	-0.08115428	0.05688889	
0.066	1.886571	0.4996819	-0.08111997	0.05688889	
0.0662	1.886571	0.4996819	-0.08108576	0.05688889	
0.0664	1.886571	0.4996819	-0.08105166	0.05688889	
0.06659999	1.886571	0.4996819	-0.08101764	0.05688889	
0.0668	1.939633	0.4996671	-0.08098372	0.05861754	
0.067	1.939633	0.4996671	-0.0809499	0.05861754	
0.0672	1.939633	0.4996671	-0.08091618	0.05861754	
0.0674	1.939633	0.4996671	-0.08088256	0.05861754	
0.0676	1.939633	0.4996671	-0.08084902	0.05861754	
0.0678	1.993303	0.4996518	-0.08081559	0.06037069	
0.068	1.993303	0.4996518	-0.08078225	0.06037069	
0.0682	1.993303	0.4996518	-0.08074901	0.06037069	
0.0684	1.993303	0.4996518	-0.08071585	0.06037069	
0.0686	1.993303	0.4996518	-0.0806828	0.06037069	
0.06879999	2.04757	0.4996361	-0.08064984	0.06213596	
0.069	2.04757	0.4996361	-0.08061697	0.06213596	
0.0692	2.04757	0.4996361	-0.0805842	0.06213596	
0.0694	2.04757	0.4996361	-0.08055152	0.06213596	
0.0696	2.04757	0.4996361	-0.08051893	0.06213596	
0.0698	2.102422	0.4996198	-0.08048644	0.06390098	
0.07	2.102422	0.4996198	-0.08045404	0.06390098	
0.0702	2.102422	0.4996198	-0.08042173	0.06390098	
0.0704	2.102422	0.4996198	-0.08038951	0.06390098	
0.0706	2.102422	0.4996198	-0.08035739	0.06390098	
0.0708	2.157845	0.4996031	-0.08032536	0.06568322	
0.07099999	2.157845	0.4996031	-0.08029342	0.06568322	
0.0712	2.157845	0.4996031	-0.08026157	0.06568322	
0.0714	2.157845	0.4996031	-0.0802298	0.06568322	
0.0716	2.157845	0.4996031	-0.08019814	0.06568322	
0.0718	2.213825	0.4995859	-0.08016656	0.06748506	
0.072	2.213825	0.4995859	-0.08013507	0.06748506	
0.0722	2.213825	0.4995859	-0.08010367	0.06748506	
0.0724	2.213825	0.4995859	-0.08007237	0.06748506	
0.0726	2.213825	0.4995859	-0.08004115	0.06748506	
0.0728	2.270348	0.4995682	-0.08001002	0.06927894	
0.073	2.270348	0.4995682	-0.07997897	0.06927894	
0.07319999	2.270348	0.4995682	-0.07994802	0.06927894	
0.0734	2.270348	0.4995682	-0.07991716	0.06927894	
0.0736	2.270348	0.4995682	-0.07988638	0.06927894	
0.0738	2.327399	0.49955	-0.0798557	0.07108215	
0.074	2.327399	0.49955	-0.07982509	0.07108215	
0.0742	2.327399	0.49955	-0.07979458	0.07108215	
0.0744	2.327399	0.49955	-0.07976415	0.07108215	
0.0746	2.327399	0.49955	-0.07973381	0.07108215	
0.0748	2.384966	0.4995312	-0.07970355	0.07288197	
0.075	2.384966	0.4995312	-0.07967339	0.07288197	
0.0752	2.384966	0.4995312	-0.07964331	0.07288197	
0.07539999	2.384966	0.4995312	-0.07961331	0.07288197	
0.0756	2.384966	0.4995312	-0.07958341	0.07288197	
0.0758	2.44303	0.4995119	-0.07955358	0.0746955	
0.076	2.44303	0.4995119	-0.07952384	0.0746955	
0.0762	2.44303	0.4995119	-0.07949419	0.0746955	
0.0764	2.44303	0.4995119	-0.07946461	0.0746955	
0.0766	2.44303	0.4995119	-0.07943513	0.0746955	
0.0768	2.50158	0.4994921	-0.07940573	0.07650983	
0.077	2.50158	0.4994921	-0.07937641	0.07650983	
0.0772	2.50158	0.4994921	-0.07934718	0.07650983	
0.0774	2.50158	0.4994921	-0.07931803	0.07650983	
0.07759999	2.50158	0.4994921	-0.07928896	0.07650983	
0.0778	2.560601	0.4994717	-0.07925998	0.07832698	
0.078	2.560601	0.4994717	-0.07923108	0.07832698	
0.0782	2.560601	0.4994717	-0.07920226	0.07832698	
0.0784	2.560601	0.4994717	-0.07917352	0.07832698	
0.0786	2.560601	0.4994717	-0.07914487	0.07832698	
0.0788	2.620076	0.4994508	-0.07911629	0.08014887	
0.079	2.620076	0.4994508	-0.0790878	0.08014887	
0.0792	2.620076	0.4994508	-0.07905939	0.08014887	
0.0794	2.620076	0.4994508	-0.07903106	0.08014887	
0.0796	2.620076	0.4994508	-0.07900281	0.08014887	
0.07979999	2.679988	0.4994294	-0.07897464	0.08197732	
0.08	2.679988	0.4994294	-0.07894656	0.08197732	
0.0802	2.679988	0.4994294	-0.07891855	0.08197732	
0.0804	2.679988	0.4994294	-0.07889062	0.08197732	
0.0806	2.679988	0.4994294	-0.07886278	0.08197732	
0.0808	2.740325	0.4994074	-0.07883501	0.08381408	
0.081	2.740325	0.4994074	-0.07880732	0.08381408	
0.0812	2.740325	0.4994074	-0.0787797	0.08381408	
0.0814	2.740325	0.4994074	-0.07875217	0.08381408	
0.0816	2.740325	0.4994074	-0.07872473	0.08381408	
0.0818	2.801068	0.499385	-0.07869735	0.08567572	
0.08199999	2.801068	0.499385	-0.07867005	0.08567572	
0.0822	2.801068	0.499385	-0.07864284	0.08567572	
0.0824	2.801068	0.499385	-0.0786157	0.08567572	
0.0826	2.801068	0.499385	-0.07858863	0.08567572	
0.0828	2.862204	0.4993619	-0.07856164	0.08753388	
0.083	2.862204	0.4993619	-0.07853474	0.08753388	
0.0832	2.862204	0.4993619	-0.0785079	0.08753388	
0.0834	2.862204	0.4993619	-0.07848115	0.08753388	
0.0836	2.862204	0.4993619	-0.07845446	0.08753388	
0.0838	2.923717	0.4993384	-0.07842787	0.08940503	
0.084	2.923717	0.4993384	-0.07840133	0.08940503	
0.08419999	2.923717	0.4993384	-0.07837489	0.08940503	
0.0844	2.923717	0.4993384	-0.07834851	0.08940503	
0.0846	2.923717	0.4993384	-0.07832221	0.08940503	
0.0848	2.985594	0.4993142	-0.07829598	0.09129058	
0.085	2.985594	0.4993142	-0.07826983	0.09129058	
0.0852	2.985594	0.4993142	-0.07824375	0.09129058	
0.0854	2.985594	0.4993142	-0.07821775	0.09129058	
0.0856	2.985594	0.4993142	-0.07819182	0.09129058	
0.0858	3.04781	0.4992896	-0.07816597	0.0931918	
0.086	3.04781	0.4992896	-0.07814019	0.0931918	
0.0862	3.04781	0.4992896	-0.07811449	0.0931918	
0.08639999	3.04781	0.4992896	-0.07808885	0.0931918	
0.0866	3.04781	0.4992896	-0.07806329	0.0931918	
0.08679999	3.110358	0.4992644	-0.07803781	0.09510992	
0.087	3.110358	0.4992644	-0.07801239	0.09510992	
0.0872	3.110358	0.4992644	-0.07798705	0.09510992	
0.0874	3.110358	0.4992644	-0.07796178	0.09510992	
0.0876	3.110358	0.4992644	-0.07793658	0.09510992	
0.0878	3.173219	0.4992387	-0.07791145	0.09703115	
0.088	3.173219	0.4992387	-0.0778864	0.09703115	
0.0882	3.173219	0.4992387	-0.07786141	0.09703115	
0.0884	3.173219	0.4992387	-0.07783651	0.09703115	
0.08859999	3.173219	0.4992387	-0.07781167	0.09703115	
0.0888	3.236373	0.4992124	-0.07778689	0.0989864	
0.08899999	3.236373	0.4992124	-0.07776219	0.0989864	
0.0892	3.236373	0.4992124	-0.07773757	0.0989864	
0.0894	3.236373	0.4992124	-0.07771301	0.0989864	
0.0896	3.236373	0.4992124	-0.07768852	0.0989864	
0.0898	3.299812	0.4991856	-0.07766411	0.1009467	
0.09	3.299812	0.4991856	-0.07763976	0.1009467	
0.0902	3.299812	0.4991856	-0.07761548	0.1009467	
0.0904	3.299812	0.4991856	-0.07759127	0.1009467	
0.0906	3.299812	0.4991856	-0.07756713	0.1009467	
0.09079999	3.363516	0.4991582	-0.07754306	0.102928	
0.091	3.363516	0.4991582	-0.07751905	0.102928	
0.09119999	3.363516	0.4991582	-0.07749512	0.102928	
0.0914	3.363516	0.4991582	-0.07747125	0.102928	
0.0916	3.363516	0.4991582	-0.07744745	0.102928	
0.0918	3.427466	0.4991303	-0.07742372	0.1049161	
0.092	3.427466	0.4991303	-0.07740006	0.1049161	
0.0922	3.427466	0.4991303	-0.07737647	0.1049161	
0.0924	3.427466	0.4991303	-0.07735294	0.1049161	
0.0926	3.427466	0.4991303	-0.07732948	0.1049161	
0.0928	3.491655	0.4991018	-0.07730608	0.1069267	
0.09299999	3.491655	0.4991018	-0.07728276	0.1069267	
0.0932	3.491655	0.4991018	-0.0772595	0.1069267	
0.09339999	3.491655	0.4991018	-0.0772363	0.1069267	
0.0936	3.491655	0.4991018	-0.07721318	0.1069267	
